total_len,psh_rate,up_down_num_rate,up_time_min,down_time_min,up_len_sum,up_len_max,up_len_mean,down_len_max,down_len_mean,label
80,0,1,10.432621,10.47442007,40,20,20,20,20,0
194,0.5,1,0.093055964,0.000359058,83,63,41.5,91,55.5,0
279,0.666666667,2,0.124423981,0,84,64,42,195,195,0
755,0.5,1,0.000149012,0,411,305,102.75,238,86,0
6292,0.4,0.875,0.000182152,0,1582,799,226,1460,588.75,0
5842,0.4375,1,0.000324965,0,1716,913,214.5,1460,515.75,0
5882,0.388888889,1,0.000263214,0,1736,913,192.8888889,1460,460.6666667,0
96,0,2,0.046360016,0,64,32,32,32,32,0
6170,0.5,1,4.32E-05,0,1770,618,147.5,1450,366.6666667,0
109086,0.447761194,0.534351145,0,0,13288,1460,189.8285714,1472,731.2824427,0
26958,0.176470588,0.47826087,0.00022006,0,493,134,44.81818182,1472,1150.652174,0
1832,0.4,1.142857143,0.000320911,0.009974003,1182,294,147.75,269,92.85714286,0
26401,0.5,1,0,0,22342,1460,677.030303,291,123,0
104,0.25,1,3.307043791,0.000311852,40,20,20,44,32,0
139,0.2,0.666666667,0.000337839,0,40,20,20,59,33,0
103,0.25,1,0.638235092,0.000296831,40,20,20,43,31.5,0
103,0.25,1,1.620851994,0.000387907,40,20,20,43,31.5,0
103,0.25,1,0.378237963,9.54E-07,40,20,20,43,31.5,0
108259,0.411428571,0.52173913,0,0,18396,1460,306.6,1472,781.4173913,0
103,0.25,1,4.283697844,0.0001719,40,20,20,43,31.5,0
103,0.25,1,4.28216815,0.000292063,40,20,20,43,31.5,0
60,0,2,0.034088135,0,40,20,20,20,20,0
2702,0.428571429,1.1,0.000298023,0.005190134,1743,294,158.4545455,269,95.9,0
15615,0.560606061,0.736842105,8.01E-05,0,6267,1130,223.8214286,1472,246,0
279,0.666666667,2,0.123692989,0,84,64,42,195,195,0
129116,0.503401361,0.572192513,0,0,20072,1460,187.588785,1472,583.1229947,0
60,0,2,0.035330057,0,40,20,20,20,20,0
2702,0.428571429,1.1,0.000464916,0.004199028,1743,294,158.4545455,269,95.9,0
131,0.2,0.666666667,0.190515995,0.000388145,40,20,20,51,30.33333333,0
60,0,2,0.059764147,0,40,20,20,20,20,0
3718,0.454545455,0.833333333,9.54E-07,9.54E-07,2848,1472,569.6,377,145,0
194,0.5,1,0.092489004,9.54E-07,83,63,41.5,91,55.5,0
5334,0.411764706,0.888888889,0.000103951,0,1645,811,205.625,1472,409.8888889,0
91,0.333333333,0.5,0,0.000309944,20,20,20,51,35.5,0
91,0.333333333,0.5,0,1.91E-06,20,20,20,51,35.5,0
91,0.333333333,0.5,0,0,20,20,20,51,35.5,0
91,0.333333333,0.5,0,0,20,20,20,51,35.5,0
91,0.333333333,0.5,0,9.54E-07,20,20,20,51,35.5,0
91,0.333333333,0.5,0,0.000674009,20,20,20,51,35.5,0
755,0.5,1,0.00011611,0,411,305,102.75,238,86,0
1356,0.583333333,1,0.000196934,9.54E-07,1043,702,173.8333333,114,52.16666667,0
11484,0.390243902,1.05,0,0,9984,1460,475.4285714,432,75,0
131,0.2,0.666666667,11.15905809,0,40,20,20,51,30.33333333,0
131,0.2,0.666666667,10.53285098,0.000362873,40,20,20,51,30.33333333,0
131,0.2,0.666666667,10.53210807,0,40,20,20,51,30.33333333,0
131,0.2,0.666666667,10.53149295,0.000265121,40,20,20,51,30.33333333,0
131,0.2,0.666666667,10.42980504,9.54E-07,40,20,20,51,30.33333333,0
131,0.2,0.666666667,10.31042695,9.54E-07,40,20,20,51,30.33333333,0
131,0.2,0.666666667,6.74977684,1.19E-06,40,20,20,51,30.33333333,0
131,0.2,0.666666667,0.489930153,9.54E-07,40,20,20,51,30.33333333,0
80,0,1,0.375892878,0.413138866,40,20,20,20,20,0
41340,0.290909091,0.527777778,0,0,5380,1480,283.1578947,1472,998.8888889,0
2255,0.476190476,0.909090909,8.39E-05,0,1392,540,139.2,298,78.45454545,0
4527,0.333333333,1,0.000680208,9.54E-07,783,537,130.5,1472,624,0
28263,0.506493506,1.081081081,7.51E-05,0,3609,537,90.225,1472,666.3243243,0
829,0.375,1.666666667,0.000258923,0.020038843,688,537,137.6,89,47,0
6572,0.333333333,0.909090909,9.54E-07,0,2416,1464,241.6,1472,377.8181818,0
231737,0.095652174,0.377245509,9.20E-05,0,3204,537,50.85714286,1472,1368.461078,0
12284,0.615384615,0.95,0.000351906,0,2119,537,111.5263158,1472,508.25,0
4208,0.428571429,0.909090909,0.000137091,0,3047,1411,304.7,441,105.5454545,0
17875,0.459459459,0.947368421,0,0,8533,1472,474.0555556,1472,491.6842105,0
5590,0.473684211,0.9,0.000166893,0,1370,537,152.2222222,1472,422,0
7509,0.409090909,0.833333333,0,0,2744,1480,274.4,1472,397.0833333,0
7261,0.428571429,0.909090909,0,0,2735,1480,273.5,1472,411.4545455,0
6144,0.5,0.833333333,0.00012517,0,1498,578,149.8,1472,387.1666667,0
2104,0.428571429,1,0.000187874,0,1658,950,236.8571429,165,63.71428571,0
34923,0.282608696,0.4375,0.000211,0,2885,1172,206.0714286,1472,1001.1875,0
3047,0.368421053,0.9,9.54E-07,0,2222,1472,246.8888889,453,82.5,0
3859,0.541666667,0.846153846,0.000151157,0,1759,626,159.9090909,612,161.5384615,0
31497,0.333333333,0.59375,2.15E-06,0,4178,1480,219.8947368,1472,853.71875,0
4197,0.565217391,0.642857143,0.000257015,0,1935,859,215,612,161.5714286,0
4945,0.566666667,0.666666667,0.000135899,9.54E-07,2870,1082,239.1666667,612,115.2777778,0
2744,0.59375,0.684210526,5.89E-05,0,1269,235,97.61538462,264,77.63157895,0
5584,0.473684211,0.9,0.000191927,0,1377,537,153,1472,420.7,0
5666,0.35,0.818181818,6.82E-05,0,1471,648,163.4444444,1472,381.3636364,0
7561,0.380952381,0.909090909,9.54E-07,0,3474,1464,347.4,1472,371.5454545,0
3575,0.555555556,1,0.000217915,0.000191927,1721,650,191.2222222,767,206,0
2933,0.555555556,1,0.000282049,0.000185966,1709,641,189.8888889,612,136,0
12893,0.527777778,0.565217391,0.000130892,0,2324,627,178.7692308,1472,459.5217391,0
8523,0.58974359,0.95,0,0,6734,1460,354.4210526,276,89.45,0
1738,0.444444444,1.25,0.000200033,0.004502058,810,610,162,612,232,0
1741,0.444444444,1.25,0.001274109,0.004143,813,613,162.6,612,232,0
3229,0.52173913,0.769230769,0.000206947,9.54E-07,1596,623,159.6,612,125.6153846,0
269,0.333333333,0.5,0.000403881,0,64,32,32,78,51.25,0
2488,0.428571429,1,0.000267982,0,1748,1040,249.7142857,459,105.7142857,0
5666,0.35,0.818181818,6.20E-05,0,1471,648,163.4444444,1472,381.3636364,0
6798,0.380952381,0.909090909,4.89E-05,0,2711,1137,271.1,1472,371.5454545,0
13133,0.296296296,1.076923077,9.54E-07,0,9006,1464,643.2857143,1472,317.4615385,0
60501,0.407079646,0.591549296,0,0,12766,1460,303.952381,1472,672.3239437,0
177,0.4,0.666666667,6.70E-05,0,40,20,20,66,45.66666667,0
279,0.666666667,2,0.124004841,0,84,64,42,195,195,0
197,0.333333333,0.5,0.000119925,9.54E-07,40,20,20,66,39.25,0
177,0.4,0.25,0,0,20,20,20,66,39.25,0
39681,0.369565217,0.393939394,0.000248194,0,2640,933,203.0769231,1460,1122.454545,0
4481,0.333333333,1,0.000211,9.54E-07,783,537,130.5,1460,616.3333333,0
5774,0.333333333,0.636363636,0.000409842,0,842,549,120.2857143,1472,448.3636364,0
613030,0.063097514,0.185941043,6.91E-05,0,4919,549,59.98780488,1472,1378.936508,0
5114,0.272727273,0.571428571,0.000280142,0,653,549,163.25,1472,637.2857143,0
5114,0.272727273,0.571428571,0.000252008,0,653,549,163.25,1472,637.2857143,0
5114,0.272727273,0.571428571,0.000295877,0,653,549,163.25,1472,637.2857143,0
3843315,0.06384304,0.186622321,6.79E-05,0,18024,549,35.69108911,1472,1413.633038,0
12314,0.456521739,0.916666667,0,0,7486,1460,340.2727273,1460,201.1666667,0
128,0,1,0.000285149,0.038654089,64,32,32,32,32,0
91,0.333333333,0.5,0,9.54E-07,20,20,20,51,35.5,0
91,0.333333333,0.5,0,0.000185966,20,20,20,51,35.5,0
3037,0.52173913,0.769230769,0.000153065,0.000191927,1456,627,145.6,612,121.6153846,0
2244,0.666666667,1,0.332596779,0.151829958,1482,991,494,377,254,0
194,0.5,1,0.110262871,0.022372007,83,63,41.5,91,55.5,0
60,0,2,0.000324965,0,40,20,20,20,20,0
197,0.333333333,0.5,5.70E-05,1.91E-06,40,20,20,66,39.25,0
124081,0.318518519,0.451612903,0.000304937,0,10345,950,246.3095238,1460,1222.967742,0
133242,0.286666667,0.388888889,0.000262976,0,10271,919,244.547619,1460,1138.62037,0
60,0,2,0.000337124,0,40,20,20,20,20,0
250896,0.15625,0.319587629,7.30E-05,0,2496,136,40.25806452,1472,1280.412371,0
60774,0.410958904,0.586956522,0.000267982,0,8256,821,305.7777778,1460,1141.695652,0
42720,0.49122807,0.676470588,0.00020504,0,8179,825,355.6086957,1460,1015.911765,0
13080,0.416666667,0.6,0.000351906,9.54E-07,1584,761,176,1460,766.4,0
37221,0.235294118,0.5,0.000141859,9.54E-07,1466,537,86.23529412,1472,1051.617647,0
17161,0.28,0.5625,0.000240088,0,1756,941,195.1111111,1380,962.8125,0
40,0,1,0,0,20,20,20,20,20,0
7968,0.5,0.647058824,0.000133038,0,1381,549,125.5454545,1472,387.4705882,0
20560,0.540540541,0.761904762,0.000680923,0,6447,818,402.9375,1460,672.047619,0
27688,0.613636364,0.913043478,0.000277996,0,9719,834,462.8095238,1460,781.2608696,0
71135,0.188235294,0.393442623,4.48E-05,0,1704,537,71,1472,1138.213115,0
21847,0.315789474,0.583333333,0.000193834,0,1439,537,102.7857143,1260,850.3333333,0
2903,0.55,1,8.30E-05,0,2114,926,211.4,255,78.9,0
197,0.333333333,0.5,0.001316071,9.54E-07,40,20,20,66,39.25,0
279,0.666666667,2,0.126416922,0,84,64,42,195,195,0
11533,0.379310345,0.8125,9.54E-07,0,2875,1460,221.1538462,1472,541.125,0
131,0.2,0.666666667,2.576384068,0.000280142,40,20,20,51,30.33333333,0
60,0,2,0.025485039,0,40,20,20,20,20,0
5747,0.5,1,0.013204098,9.54E-07,2747,1082,457.8333333,1460,500,0
138,0.2,0.666666667,0.00028491,9.54E-07,40,20,20,58,32.66666667,0
103,0.25,1,1.587383986,0.000324965,40,20,20,43,31.5,0
96,0,2,0.308135986,0,64,32,32,32,32,0
96,0,2,0.279074907,0,64,32,32,32,32,0
8496,0.454545455,0.571428571,0.01101017,0,1656,815,414,1460,977.1428571,0
2868,0.8,1.5,0.08032012,0.078701973,1749,919,583,790,559.5,0
8331,0.416666667,0.5,0.106519938,0,1958,1101,489.5,1460,796.625,0
57239,0.132352941,0.545454545,9.54E-07,0,5194,1380,216.4166667,1380,1182.840909,0
40107,0.162790698,0.303030303,7.99E-05,0,325,99,32.5,1472,1205.515152,0
12443,0.2,0.818181818,0,9.54E-07,2155,1380,239.4444444,1380,935.2727273,0
19920,0.297297297,1.176470588,0,1.19E-06,12455,1380,622.75,1380,439.1176471,0
14629,0.19047619,0.75,9.54E-07,0,2563,1380,284.7777778,1380,1005.5,0
42244,0.208333333,0.333333333,0.000127792,0,595,254,49.58333333,1472,1156.916667,0
40,0,1,0,0,20,20,20,20,20,0
961,0.333333333,1.25,0.000574112,0.006600857,621,294,124.2,268,85,0
131,0.2,0.666666667,0.756693125,0.00019598,40,20,20,51,30.33333333,0
15419,0.409090909,0.571428571,0.000626087,9.54E-07,2901,963,362.625,1460,894.1428571,0
740,0.285714286,1.333333333,0.00029397,0.037868023,668,537,167,32,24,0
56059,0.301587302,0.369565217,0.000344038,0,3118,958,183.4117647,1460,1150.891304,0
43727,0.23880597,1.481481481,0,0,41737,1460,1043.425,291,73.7037037,0
11775,0.5,0.933333333,0,0,9880,1460,352.8571429,255,63.16666667,0
80,0,1,0.39014411,0.424561024,40,20,20,20,20,0
11509,0.166666667,0.5,0.000341892,0,1036,976,259,1380,1309.125,0
60,0,2,0.039714098,0,40,20,20,20,20,0
961,0.333333333,1.25,0.000369787,0.006954908,621,294,124.2,268,85,0
103,0.25,1,4.370940924,9.54E-07,40,20,20,43,31.5,0
103,0.25,1,4.33616209,0.000193119,40,20,20,43,31.5,0
103,0.25,1,4.33513999,0.000263929,40,20,20,43,31.5,0
44866,0.06122449,0.441176471,0.000138998,0,460,160,30.66666667,1472,1306.058824,0
197,0.333333333,0.5,0.000588179,9.54E-07,40,20,20,66,39.25,0
269,0.333333333,0.5,0.000303984,0,64,32,32,78,51.25,0
6618,0.333333333,1.5,0.000349998,9.54E-07,1645,1066,182.7777778,1472,828.8333333,0
197,0.333333333,0.5,0.000329018,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000154972,0,40,20,20,66,39.25,0
177,0.4,0.666666667,3.00E-05,1.19E-06,40,20,20,66,45.66666667,0
161,0.4,0.666666667,0.00029707,0,40,20,20,58,40.33333333,0
177,0.4,0.666666667,0.000164986,0,40,20,20,66,45.66666667,0
177,0.4,0.666666667,0.001235962,0,40,20,20,66,45.66666667,0
177,0.4,0.666666667,0.000633001,0,40,20,20,66,45.66666667,0
177,0.4,0.666666667,0.000149965,0,40,20,20,66,45.66666667,0
177,0.4,0.666666667,0.00029707,0,40,20,20,66,45.66666667,0
135909,0.108527132,0.329896907,9.70E-05,0,3211,961,100.34375,1460,1368.020619,0
10662,0.428571429,0.4,0.000280142,0,1624,799,406,1460,903.8,0
5374,0.5,0.666666667,0.003525972,0,1621,799,405.25,1460,625.5,0
8049,0.416666667,0.5,0.001368999,0,1626,799,406.5,1460,802.875,0
99531,0.094736842,0.338028169,0.000169992,0,2072,846,86.33333333,1460,1372.661972,0
61367,0.378787879,0.375,0.000241041,0,5486,971,304.7777778,1460,1164.1875,0
197,0.333333333,0.5,0.000133038,9.54E-07,40,20,20,66,39.25,0
194,0.5,1,0.154989958,0.060394049,83,63,41.5,91,55.5,0
279,0.666666667,2,0.12451005,0,84,64,42,195,195,0
201,0.25,1,0.063417912,0.063961983,64,32,32,105,68.5,0
177,0.4,0.666666667,1.81E-05,0,40,20,20,66,45.66666667,0
123,0.2,0.666666667,0.307556868,0.000143051,40,20,20,43,27.66666667,0
20673,0.533333333,0.666666667,0.059327841,0,5619,988,468.25,1460,836.3333333,0
131,0.2,0.666666667,0.385418177,0.000238895,40,20,20,51,30.33333333,0
60,0,2,0.042130947,0,40,20,20,20,20,0
1830,0.4,1.142857143,0.000356913,0.007357121,1182,294,147.75,268,92.57142857,0
6828,0.4375,1,0.001003981,0,896,337,112,1472,741.5,0
197,0.333333333,0.5,0.000151873,9.54E-07,40,20,20,66,39.25,0
91384,0.397058824,0.494505495,0,0,10071,1460,223.8,1472,893.5494505,0
8075,0.294117647,0.7,0.000243187,9.54E-07,835,537,119.2857143,1472,724,0
9809,0.4,0.785714286,0.000129938,0,1803,771,163.9090909,1472,571.8571429,0
5279,0.411764706,1.125,7.30E-05,9.54E-07,1610,756,178.8888889,1472,458.625,0
80,0,1,0.000104904,0.040165901,40,20,20,20,20,0
3097,0.230769231,1.6,9.54E-07,0.000227928,2724,1460,340.5,281,74.6,0
42387,0.461538462,0.485714286,0.05172801,0,8522,986,501.2941176,1460,967.5714286,0
131,0.2,0.666666667,1.501934052,0,40,20,20,51,30.33333333,0
279,0.666666667,2,0.125231028,0,84,64,42,195,195,0
60,0,2,0.03711915,0,40,20,20,20,20,0
60,0,2,0.02748394,0,40,20,20,20,20,0
2699,0.428571429,1.1,0.000319958,0.005944967,1743,294,158.4545455,268,95.6,0
60,0,2,0.006094933,0,40,20,20,20,20,0
29143,0.486486486,0.541666667,0.040553093,0,5633,983,433.3076923,1460,979.5833333,0
128,0,1,0.000323057,0.03500104,64,32,32,32,32,0
2953,0.555555556,0.8,0.000110149,0.002244949,2127,1230,531.75,377,165.2,0
128,0,1,0.000255108,0.033818007,64,32,32,32,32,0
128,0,1,0.00014019,0.037440062,64,32,32,32,32,0
131,0.2,0.666666667,0.780615091,9.54E-07,40,20,20,51,30.33333333,0
128,0,1,0.0001719,0.035477877,64,32,32,32,32,0
194,0.5,1,0.125174999,0.034411907,83,63,41.5,91,55.5,0
754,0.5,1,9.49E-05,0,410,304,102.5,238,86,0
131,0.2,0.666666667,10.17809391,0.000453949,40,20,20,51,30.33333333,0
131,0.2,0.666666667,10.15978599,1.19E-06,40,20,20,51,30.33333333,0
131,0.2,0.666666667,10.15879703,9.54E-07,40,20,20,51,30.33333333,0
131,0.2,0.666666667,9.974364042,9.54E-07,40,20,20,51,30.33333333,0
131,0.2,0.666666667,9.958493948,0.000172853,40,20,20,51,30.33333333,0
197,0.333333333,0.5,0.000361204,9.54E-07,40,20,20,66,39.25,0
197,0.333333333,0.5,6.29E-05,9.54E-07,40,20,20,66,39.25,0
197,0.333333333,0.5,9.49E-05,3.10E-06,40,20,20,66,39.25,0
177,0.4,0.666666667,0.000226974,0,40,20,20,66,45.66666667,0
197,0.333333333,0.5,0.000208855,0,40,20,20,66,39.25,0
177,0.4,0.666666667,0.000140905,0,40,20,20,66,45.66666667,0
197,0.333333333,0.5,0.000396967,9.54E-07,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000411034,9.54E-07,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000159025,0,40,20,20,66,39.25,0
128,0,1,0.000142813,0.035925865,64,32,32,32,32,0
197,0.333333333,0.5,0.000408173,0,40,20,20,66,39.25,0
279,0.666666667,2,0.124464989,0,84,64,42,195,195,0
128,0,1,0.000307083,0.036800861,64,32,32,32,32,0
7584,0.363636364,0.692307692,0.000538111,0,1153,526,128.1111111,1472,494.6923077,0
40,0,1,0,0,20,20,20,20,20,0
7162,0.428571429,0.75,0.000132084,0,1112,485,123.5555556,1472,504.1666667,0
4142,0.444444444,1,0.0002141,0.000307083,1163,536,129.2222222,1386,331,0
4944,0.333333333,0.909090909,0.000156879,9.54E-07,1183,524,118.3,1472,341.9090909,0
8569,0.272727273,1.75,0,0.000334978,6534,1460,466.7142857,1472,254.375,0
7369,0.388888889,1.25,1.19E-06,9.54E-07,2723,1460,272.3,1472,580.75,0
269,0.333333333,0.5,0.000209808,0,64,32,32,78,51.25,0
1764,0.571428571,0.75,0.000217915,0,363,121,60.5,596,175.125,0
60,0,2,0.230952978,0,40,20,20,20,20,0
183,0.333333333,0.5,0.000170946,0,40,20,20,59,35.75,0
60,0,2,0.037652016,0,40,20,20,20,20,0
1830,0.4,1.142857143,0.000329971,0.005984068,1182,294,147.75,268,92.57142857,0
128,0,1,0.000125885,0.034815073,64,32,32,32,32,0
128,0,1,0.000374079,0.037236929,64,32,32,32,32,0
194,0.5,1,0.122262955,0.025934935,83,63,41.5,91,55.5,0
177,0.4,0.666666667,0.000175953,0,40,20,20,66,45.66666667,0
201,0.25,1,0.054392099,0.055633068,64,32,32,105,68.5,0
269,0.333333333,0.5,0.000193119,1.19E-06,64,32,32,78,51.25,0
5388,0.52173913,0.769230769,0.000215054,0,2144,1029,214.4,1472,249.5384615,0
60,0,2,0.040609837,0,40,20,20,20,20,0
2699,0.428571429,1.1,0.000591993,0.00547719,1743,294,158.4545455,268,95.6,0
279,0.666666667,2,0.124300003,0,84,64,42,195,195,0
131,0.2,0.666666667,2.076475143,0.000233889,40,20,20,51,30.33333333,0
201,0.25,1,0.052477837,0.05269599,64,32,32,105,68.5,0
4976,0.444444444,0.8,9.54E-07,0,3127,1480,390.875,694,184.9,0
201,0.25,1,0.281766891,0.281903028,64,32,32,105,68.5,0
201,0.25,1,0.318160057,0.31815505,64,32,32,105,68.5,0
869,0.5,1,0.077690125,0.004971027,561,294,187,268,102.6666667,0
197,0.333333333,0.5,0.00069499,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000200987,1.19E-06,40,20,20,66,39.25,0
2286,0.529411765,0.888888889,0.000166178,0,1655,932,206.875,163,70.11111111,0
197,0.333333333,0.5,0.000641108,1.19E-06,40,20,20,66,39.25,0
3712,0.428571429,1.625,6.89E-05,0,1798,1092,138.3076923,1472,239.25,0
12374,0.473684211,1.111111111,0.000200033,0.013680935,9482,1085,474.1,335,160.6666667,0
740,0.285714286,1.333333333,0.000138044,0.038089991,668,537,167,32,24,0
194,0.5,1,0.124220133,0.031607866,83,63,41.5,91,55.5,0
279,0.666666667,2,0.126557112,0,84,64,42,195,195,0
43747,0.457627119,0.594594595,0.041341066,0,10549,1059,479.5,1460,897.2432432,0
2173,0.384615385,1.166666667,0.000246048,0.000350952,1797,1089,256.7142857,230,62.66666667,0
2101,0.5625,1.285714286,0.000199795,0.000324965,1702,817,189.1111111,122,57,0
7522,0.368421053,0.9,2.15E-06,9.54E-07,3256,1460,361.7777778,1452,426.6,0
6871,0.461538462,0.625,0.000226974,0,1929,1086,192.9,1472,308.875,0
3653,0.5,1.25,0,0.000232935,3058,1460,305.8,298,74.375,0
6944,0.444444444,0.6875,0.000298977,0,2002,1139,182,1472,308.875,0
7123,0.444444444,0.6875,0.000273943,0,2181,1318,198.2727273,1472,308.875,0
6944,0.444444444,0.6875,0.000261068,0,2002,1139,182,1472,308.875,0
3887,0.565217391,0.642857143,0.000171185,0,2002,917,222.4444444,612,134.6428571,0
40,0,1,0,0,20,20,20,20,20,0
8621,0.454545455,0.571428571,0.045457125,0,1894,986,473.5,1460,961,0
279,0.666666667,2,0.124642849,0,84,64,42,195,195,0
40,0,1,0,0,20,20,20,20,20,0
2702,0.428571429,1.1,0.000295162,0.007025003,1743,294,158.4545455,269,95.9,0
1225,0.5,1,0.145448923,0.022942066,953,933,476.5,252,136,0
91,0.333333333,0.5,0,0,20,20,20,51,35.5,0
896,0.555555556,0.8,0.000149012,0,222,116,55.5,510,134.8,0
194,0.5,1,0.107312918,0.011085033,83,63,41.5,91,55.5,0
197,0.333333333,0.5,0.000369072,9.54E-07,40,20,20,66,39.25,0
279,0.666666667,2,0.125834942,0,84,64,42,195,195,0
40,0,1,0,0,20,20,20,20,20,0
10167,0.518518519,1.076923077,0.049279928,0.001245975,7702,1084,550.1428571,335,189.6153846,0
740,0.285714286,1.333333333,0.000257015,0.038041115,668,537,167,32,24,0
4422,0.517241379,0.933333333,9.54E-07,0,2980,1460,212.8571429,445,96.13333333,0
73898,0.22826087,0.559322034,0.000106812,0,3101,549,93.96969697,1472,1199.949153,0
4647,0.357142857,0.75,0.000159025,0,843,549,140.5,1472,475.5,0
4876,0.4,0.666666667,0.00018096,0,737,537,122.8333333,1472,459.8888889,0
4794,0.357142857,0.75,0.000248909,0,737,537,122.8333333,1472,507.125,0
175267,0.102150538,0.430769231,4.10E-05,0,2669,537,47.66071429,1472,1327.676923,0
4794,0.357142857,0.75,0.000149012,0,737,537,122.8333333,1472,507.125,0
10762,0.379310345,0.8125,7.39E-05,0,1530,549,117.6923077,1472,577,0
284948,0.110320285,0.325471698,8.01E-05,0,2833,537,41.05797101,1472,1330.731132,0
4794,0.357142857,0.75,0.000325918,0,737,537,122.8333333,1472,507.125,0
90656,0.172727273,0.506849315,0.000136852,0,2491,622,67.32432432,1472,1207.739726,0
7079,0.428571429,0.909090909,0.000104904,0,1478,549,147.8,1472,509.1818182,0
25303,0.411764706,0.64516129,5.41E-05,0,2664,622,133.2,1472,730.2903226,0
12896,0.448275862,0.705882353,0.000179052,0,1428,537,119,1472,674.5882353,0
194,0.5,1,0.124455929,0.039920092,83,63,41.5,91,55.5,0
60844,0.425742574,0.553846154,0,0,13546,1460,376.2777778,1472,727.6615385,0
80,0,1,1.200417042,1.236791134,40,20,20,20,20,0
10134,0.352941176,0.7,0.002398014,0,862,333,123.1428571,1460,927.2,0
4087,0.461538462,0.857142857,0.123412848,1.19E-06,3286,1084,547.6666667,335,114.4285714,0
279,0.666666667,2,0.122731209,0,84,64,42,195,195,0
91,0.333333333,0.5,0,1.19E-06,20,20,20,51,35.5,0
128,0,1,0.000235081,0.039439917,64,32,32,32,32,0
120,0.333333333,0.5,0,0,32,32,32,56,44,0
40,0,1,0,0,20,20,20,20,20,0
194,0.5,1,0.094259024,0.000309944,83,63,41.5,91,55.5,0
279,0.666666667,2,0.125150919,0,84,64,42,195,195,0
201,0.25,1,0.049345016,0.049515963,64,32,32,105,68.5,0
91,0.333333333,0.5,0,9.54E-07,20,20,20,51,35.5,0
332,0.666666667,2,0.123955011,0,141,121,70.5,191,191,0
6598,0.411764706,0.888888889,0.000299931,0,795,348,99.375,1472,644.7777778,0
6589,0.411764706,0.888888889,0.000281096,0,787,340,98.375,1472,644.6666667,0
2702,0.428571429,1.1,0.000247955,0.003512144,1743,294,158.4545455,269,95.9,0
197,0.333333333,0.5,0.000164032,0,40,20,20,66,39.25,0
197,0.333333333,0.5,9.39E-05,0,40,20,20,66,39.25,0
279,0.666666667,2,0.125237942,0,84,64,42,195,195,0
