ip1,ip2,port1,port2,total_num,total_len,flow_time,psh_rate,up_down_len_rate,up_down_num_rate,flow_pkts_rate,flow_bytes_rate,up_time_max,up_time_min,up_time_mean,down_time_max,down_time_min,down_time_mean,up_len_sum,up_len_max,up_len_min,up_len_mean,down_len_sum,down_len_max,down_len_min,down_len_mean,label
192.168.23.177,203.107.32.162,51352,13531,5,246,0.85483408,0.4,1.17699115,1.5,5.849088283,287.7751435,0.809585094,0.045248985,0.42741704,0.04489994,0.04489994,0.04489994,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,2.645035028,0.5,0.260273973,1,2.268400961,243.4750365,2.566522121,0.078512907,1.322517514,2.566523075,0.07823205,1.322377563,133,93,20,44.33333333,511,398,20,170.3333333,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.41E-05,0.5,0.050251256,1,58661.59441,12260273.23,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.085381985,0.5,2.152380952,1,46.84829023,3876.696016,0.085381985,0.085381985,0.085381985,0.085070133,0.085070133,0.085070133,226,206,20,113,105,85,20,52.5,1
192.168.23.177,203.107.32.162,51352,13531,7,664,7.2050879,0.428571429,0.299412916,1.333333333,0.971535684,92.15709915,6.434745073,0.07215786,2.401695967,6.434733868,0.071753025,3.253243446,153,93,20,38.25,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.68740201,0.4,1.17699115,1.5,7.273764009,357.8691893,0.639330149,0.048071861,0.343701005,0.047735929,0.047735929,0.047735929,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.81E-05,0.5,0.050251256,1,52428.8,10957619.2,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,2,418,0.000111103,0.5,0.050251256,1,18001.30472,3762272.687,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.855331898,0.4,1.17699115,1.5,5.845684013,287.6076534,0.802213907,0.05311799,0.427665949,0.052787066,0.052787066,0.052787066,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.98E-05,0.5,0.050251256,1,50231.18563,10498317.8,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.292013168,0.4,1.17699115,1.5,17.1225155,842.4277624,0.246417046,0.045596123,0.146006584,0.045177937,0.045177937,0.045177937,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,4.54569912,0.5,0.260273973,1,1.319928979,141.6723771,4.481857061,0.063842058,2.27284956,4.48186183,0.063546181,2.272704005,133,93,20,44.33333333,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.628604174,0.4,1.17699115,1.5,7.954131088,391.3432495,0.580116034,0.04848814,0.314302087,0.048192024,0.048192024,0.048192024,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,5.062219858,0.5,0.260273973,1,1.185250773,127.2169163,5.016689062,0.045530796,2.531109929,5.016682148,0.045242071,2.53096211,133,93,20,44.33333333,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.146718025,0.4,1.17699115,1.5,34.07897559,1676.685599,0.077626944,0.069091082,0.073359013,0.068756104,0.068756104,0.068756104,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.91E-05,0.5,0.050251256,1,51150.04878,10690360.2,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.42203784,0.4,1.17699115,1.5,11.84727891,582.8861224,0.361833811,0.060204029,0.21101892,0.059864998,0.059864998,0.059864998,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.89E-05,0.5,0.050251256,1,51463.85276,10755945.23,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,4,836,12.61019897,0.5,0.050251256,1,0.317203559,66.29554392,12.61016011,12.61016011,12.61016011,12.61015987,12.61015987,12.61015987,40,20,20,20,796,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.05588913,0.5,2.152380952,1,71.57026824,5922.439697,0.05588913,0.05588913,0.05588913,0.055526018,0.055526018,0.055526018,226,206,20,113,105,85,20,52.5,1
192.168.23.177,203.107.32.162,51352,13531,7,664,3.694947958,0.428571429,0.299412916,1.333333333,1.894478645,179.7048314,3.194936991,0.05289197,1.231649319,3.194936037,0.052567005,1.623751521,153,93,20,38.25,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.951144934,0.4,1.17699115,1.5,5.256822407,258.6356624,0.895370007,0.055774927,0.475572467,0.055480957,0.055480957,0.055480957,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,4.655619144,0.5,0.260273973,1,1.288765213,138.3274662,4.57409811,0.081521034,2.327809572,4.574098825,0.081143141,2.327620983,133,93,20,44.33333333,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,7,664,6.951813936,0.428571429,0.299412916,1.333333333,1.006931437,95.51463921,6.406692982,0.07488203,2.317271312,6.406693935,0.074590206,3.240642071,153,93,20,38.25,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.698274136,0.4,1.17699115,1.5,7.160511531,352.2971673,0.632806063,0.065468073,0.349137068,0.065180063,0.065180063,0.065180063,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,2.256213903,0.5,0.260273973,1,2.659322324,285.4339294,2.189684868,0.066529036,1.128106952,2.189679146,0.066117048,1.127898097,133,93,20,44.33333333,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.937526941,0.4,1.17699115,1.5,5.333180072,262.3924595,0.892168999,0.045357943,0.468763471,0.045067072,0.045067072,0.045067072,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.079295874,0.5,2.152380952,1,50.44398676,4174.239904,0.079295874,0.079295874,0.079295874,0.078920126,0.078920126,0.078920126,226,206,20,113,105,85,20,52.5,1
203.107.32.162,192.168.23.177,13531,51352,4,836,10.04316282,0.5,0.050251256,1,0.398280907,83.2407096,10.04313087,10.04313087,10.04313087,10.04312992,10.04312992,10.04312992,40,20,20,20,796,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,6,749,10.85445595,0.5,0.489065606,1,0.552768377,69.00391909,10.79577899,0.05863905,5.42720902,10.79607487,0.058346987,5.427210927,246,206,20,82,503,398,20,167.6666667,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.092637777,0.4,1.17699115,1.5,53.97366112,2655.504127,0.060663939,0.031973839,0.046318889,0.060361147,0.060361147,0.060361147,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.066803932,0.5,2.152380952,1,59.87671487,4954.798156,0.066803932,0.066803932,0.066803932,0.066489935,0.066489935,0.066489935,226,206,20,113,105,85,20,52.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,5.32E-05,0.5,0.050251256,1,37617.07623,7861968.933,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.707281113,0.4,1.17699115,1.5,7.069324927,347.8107864,0.647577047,0.059704065,0.353640556,0.059433937,0.059433937,0.059433937,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.81E-05,0.5,0.050251256,1,52428.8,10957619.2,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,4,836,5.107861042,0.5,0.050251256,1,0.78310666,163.6692919,5.107821941,5.107821941,5.107821941,5.107766151,5.107766151,5.107766151,40,20,20,20,796,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,4,836,1.47007513,0.5,0.050251256,1,2.72094937,568.6784183,1.47004199,1.47004199,1.47004199,1.47004199,1.47004199,1.47004199,40,20,20,20,796,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.354918957,0.4,1.17699115,1.5,14.08772314,693.1159785,0.249315023,0.105603933,0.177459478,0.105297804,0.105297804,0.105297804,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,5.024286985,0.5,0.260273973,1,1.1941993,128.1773915,4.97321701,0.051069975,2.512143493,4.973203897,0.050723076,2.511963487,133,93,20,44.33333333,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.157867908,0.4,1.17699115,1.5,31.67204816,1558.264769,0.112353802,0.045514107,0.078933954,0.045100927,0.045100927,0.045100927,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.01E-05,0.5,0.050251256,1,49932.19048,10435827.81,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.401763916,0.4,1.17699115,1.5,12.44511964,612.2998861,0.343257904,0.058506012,0.200881958,0.058101177,0.058101177,0.058101177,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.10E-05,0.5,0.050251256,1,48770.97674,10193134.14,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,4,836,1.241408825,0.5,0.050251256,1,3.222145614,673.4284333,1.241367817,1.241367817,1.241367817,1.24137187,1.24137187,1.24137187,40,20,20,20,796,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.479305983,0.4,1.17699115,1.5,10.43174962,513.2420811,0.413214922,0.066091061,0.239652991,0.065814972,0.065814972,0.065814972,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,749,13.29100394,0.5,0.489065606,1,0.451433167,56.35390699,13.20985508,0.081148863,6.645501971,13.20985103,0.080779076,6.645315051,246,206,20,82,503,398,20,167.6666667,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.049098015,0.5,2.152380952,1,81.46968902,6741.616767,0.049098015,0.049098015,0.049098015,0.048797846,0.048797846,0.048797846,226,206,20,113,105,85,20,52.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.70E-05,0.5,0.050251256,1,42581.7665,8899589.198,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.31E-05,0.5,0.050251256,1,60349.69784,12613086.85,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,8,557,4.529594183,0.5,1.555045872,1,1.766162636,122.9690735,4.390935898,0.060198069,1.509864728,4.391268015,0.059855938,1.509721994,339,206,20,84.75,218,93,20,54.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.70E-05,0.5,0.050251256,1,42581.7665,8899589.198,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.91E-05,0.5,0.050251256,1,51150.04878,10690360.2,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.736620903,0.4,1.17699115,1.5,6.78775199,333.9573979,0.691128969,0.045491934,0.368310452,0.045151949,0.045151949,0.045151949,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,4,836,0.903162003,0.5,0.050251256,1,4.428884285,925.6368156,0.903122902,0.903122902,0.903122902,0.90308404,0.90308404,0.90308404,40,20,20,20,796,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,9,577,6.087651968,0.444444444,1.646788991,1.25,1.478402518,94.78202812,5.820737123,0.074132919,1.521912992,5.821133852,0.073738098,1.992511988,359,206,20,71.8,218,93,20,54.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.60E-05,0.5,0.050251256,1,55553.69536,11610722.33,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.787714005,0.4,1.17699115,1.5,6.34748141,312.2960854,0.74238205,0.045331955,0.393857002,0.045071125,0.045071125,0.045071125,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,8.89E-05,0.5,0.050251256,1,22489.56568,4700319.228,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.073781013,0.4,1.17699115,1.5,67.7681122,3334.19112,0.056696177,0.017084837,0.036890507,0.056320906,0.056320906,0.056320906,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,3.48539114,0.5,0.260273973,1,1.721471066,184.7712277,3.403969049,0.081422091,1.74269557,3.403975964,0.081090927,1.742533445,133,93,20,44.33333333,511,398,20,170.3333333,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.41E-05,0.5,0.050251256,1,58661.59441,12260273.23,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.655684948,0.4,1.17699115,1.5,7.625613514,375.1801849,0.597687006,0.057997942,0.327842474,0.057622194,0.057622194,0.057622194,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.058098793,0.5,2.152380952,1,68.84824609,5697.192364,0.058098793,0.058098793,0.058098793,0.057791948,0.057791948,0.057791948,226,206,20,113,105,85,20,52.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.01E-05,0.5,0.050251256,1,49932.19048,10435827.81,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,6,749,14.81133604,0.5,0.489065606,1,0.405095123,50.56937456,14.7627809,0.048516035,7.40564847,14.7630899,0.048212051,7.405650973,246,206,20,82,503,398,20,167.6666667,1
203.107.32.162,192.168.23.177,13531,51352,2,418,6.58E-05,0.5,0.050251256,1,30393.50725,6352243.014,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,4,836,4.096140862,0.5,0.050251256,1,0.976528917,204.0945437,4.096090794,4.096090794,4.096090794,4.096096992,4.096096992,4.096096992,40,20,20,20,796,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,6,749,12.95190191,0.5,0.489065606,1,0.463252427,57.82934468,12.90292788,0.048928976,6.475928426,12.90324998,0.048618078,6.475934029,246,206,20,82,503,398,20,167.6666667,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.606597185,0.4,1.17699115,1.5,8.242702278,405.5409521,0.5607481,0.045849085,0.303298593,0.045521021,0.045521021,0.045521021,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.50E-05,0.5,0.050251256,1,57065.36054,11926660.35,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.941012859,0.4,1.17699115,1.5,5.313423669,261.4204445,0.895700932,0.045311928,0.47050643,0.044871092,0.044871092,0.044871092,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,3.918684006,0.5,0.260273973,1,1.531126264,164.3408856,3.846655846,0.07202816,1.959342003,3.84664607,0.071692944,1.959169507,133,93,20,44.33333333,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.35659194,0.4,1.17699115,1.5,14.02162932,689.8641625,0.28834486,0.06824708,0.17829597,0.067936897,0.067936897,0.067936897,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.79E-05,0.5,0.050251256,1,52758.54088,11026535.04,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.088495016,0.4,1.17699115,1.5,56.50035697,2779.817563,0.045482874,0.043012142,0.044247508,0.045205116,0.045205116,0.045205116,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,7,664,2.739402056,0.428571429,0.299412916,1.333333333,2.555302164,242.3886624,2.662358046,0.028409004,0.913134019,2.662360907,0.048233986,1.355297446,153,93,20,38.25,511,398,20,170.3333333,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.463824034,0.4,1.17699115,1.5,10.77995023,530.3735514,0.41831708,0.045506954,0.231912017,0.045189857,0.045189857,0.045189857,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,6,644,3.883813143,0.5,0.260273973,1,1.544873499,165.8164222,3.838442087,0.045371056,1.941906571,3.83843708,0.045046806,1.941741943,133,93,20,44.33333333,511,398,20,170.3333333,1
203.107.32.162,192.168.23.177,13531,51352,4,836,11.62335706,0.5,0.050251256,1,0.344134657,71.92414342,11.62332296,11.62332296,11.62332296,11.6233151,11.6233151,11.6233151,40,20,20,20,796,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,4,836,11.02836084,0.5,0.050251256,1,0.362701226,75.80455626,11.02832794,11.02832794,11.02832794,11.02831197,11.02831197,11.02831197,40,20,20,20,796,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,8,1062,9.309999943,0.5,0.168316832,1,0.85929109,114.0708922,6.643008947,0.045300007,3.103333314,6.643017054,0.044895887,3.103205999,153,93,20,38.25,909,398,20,227.25,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.29E-05,0.5,0.050251256,1,46603.37778,9740105.956,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.583706856,0.4,1.17699115,1.5,8.565943591,421.4444247,0.523077965,0.060628891,0.291853428,0.060353994,0.060353994,0.060353994,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,7,664,2.024025917,0.428571429,0.299412916,1.333333333,3.458453739,328.0590404,1.945410013,0.006710052,0.674675306,1.945405006,0.071576118,1.008490562,153,93,20,38.25,511,398,20,170.3333333,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.39E-05,0.5,0.050251256,1,59074.70423,12346613.18,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.049640894,0.5,2.152380952,1,80.57872618,6667.889592,0.049640894,0.049640894,0.049640894,0.04933095,0.04933095,0.04933095,226,206,20,113,105,85,20,52.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.10E-05,0.5,0.050251256,1,48770.97674,10193134.14,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.072369099,0.5,2.152380952,1,55.27220974,4573.775356,0.072369099,0.072369099,0.072369099,0.07202816,0.07202816,0.07202816,226,206,20,113,105,85,20,52.5,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.58454895,0.4,1.17699115,1.5,8.553603592,420.8372967,0.52381897,0.06072998,0.292274475,0.060438871,0.060438871,0.060438871,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,4,836,6.810194969,0.5,0.050251256,1,0.587354697,122.7571316,6.810163021,6.810163021,6.810163021,6.810157061,6.810157061,6.810157061,40,20,20,20,796,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,4,836,13.72181916,0.5,0.050251256,1,0.291506538,60.92486646,13.72178006,13.72178006,13.72178006,13.72178507,13.72178507,13.72178507,40,20,20,20,796,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,9,577,12.4720788,0.444444444,1.646788991,1.25,0.721611862,46.26333823,11.76146293,0.067451954,3.1180197,11.76180196,0.06712389,3.96657594,359,206,20,71.8,218,93,20,54.5,1
203.107.32.162,192.168.23.177,13531,51352,6,749,5.885344028,0.5,0.489065606,1,1.019481609,127.2652875,5.798223019,0.087081909,2.942652464,5.798552036,0.086755991,2.942654014,246,206,20,82,503,398,20,167.6666667,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.362090826,0.4,1.17699115,1.5,13.80869009,679.3875523,0.316793919,0.045296907,0.181045413,0.045002937,0.045002937,0.045002937,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,8,1167,9.769076109,0.5,0.295227525,1,0.818910602,119.4585841,8.018372059,0.071120024,3.256347656,8.018684864,0.07080698,3.256347656,266,206,20,66.5,901,398,20,225.25,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.907669067,0.4,1.17699115,1.5,5.508615617,271.0238884,0.86207509,0.045593977,0.453834534,0.045242786,0.045242786,0.045242786,133,93,20,44.33333333,113,93,20,56.5,1
192.168.23.177,203.107.32.162,51352,13531,4,331,0.068431854,0.5,2.152380952,1,58.45231061,4836.928703,0.068431854,0.068431854,0.068431854,0.06810689,0.06810689,0.06810689,226,206,20,113,105,85,20,52.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.91E-05,0.5,0.050251256,1,51150.04878,10690360.2,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.89E-05,0.5,0.050251256,1,51463.85276,10755945.23,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.465992928,0.4,1.17699115,1.5,10.72977658,527.9050077,0.412045002,0.053947926,0.232996464,0.053651094,0.053651094,0.053651094,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.01E-05,0.5,0.050251256,1,49932.19048,10435827.81,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.107971907,0.4,1.17699115,1.5,46.30834218,2278.370435,0.054237843,0.053734064,0.053985953,0.05329895,0.05329895,0.05329895,133,93,20,44.33333333,113,93,20,56.5,1
203.107.32.162,192.168.23.177,13531,51352,2,418,3.79E-05,0.5,0.050251256,1,52758.54088,11026535.04,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
203.107.32.162,192.168.23.177,13531,51352,2,418,4.32E-05,0.5,0.050251256,1,46345.90055,9686293.215,0,0,0,0,0,0,20,20,20,20,398,398,398,398,1
192.168.23.177,203.107.32.162,51352,13531,5,246,0.160404921,0.4,1.17699115,1.5,31.17111359,1533.618789,0.105369806,0.055035114,0.08020246,0.054738998,0.054738998,0.054738998,133,93,20,44.33333333,113,93,20,56.5,1
